obs_key,source,project,site,obs_time,year,longitude,latitude,sampledarea_ha,nplots,agb_drymass_ha,agb_ha_rederived,verify_ratio,verify_status,bgb_drymass_ha,live_basal_area_ha,live_tree_density_ha,n_stems,n_species,mean_dbh_cm,mean_ht_m,n_allom_models
14983729_03695186_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19292,2014-01-01,2014,149.8373,-36.9519,0.1,1,41.1428,,,no_stem_data,11.2938,15.5944,300.0,,,,,
14983837_03698339_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19281,2014-01-01,2014,149.8384,-36.9834,0.1,1,2.1021,,,no_stem_data,0.6633,35.5778,280.0,,,,,
14984019_03703063_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19266,2014-01-01,2014,149.8402,-37.0306,0.1,1,55.3936,,,no_stem_data,16.3372,31.5104,600.0,,,,,
14984332_03710937_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19234,2014-01-01,2014,149.8433,-37.1094,0.1,1,10.9819,,,no_stem_data,3.2694,23.8275,1100.0,,,,,
14984438_03714082_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19213,2014-01-01,2014,149.8444,-37.1408,0.1,1,75.049,,,no_stem_data,19.242,25.0097,1900.0,,,,,
14984497_03715670_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19195,2014-01-01,2014,149.845,-37.1567,0.1,1,32.15,,,no_stem_data,8.8241,49.8273,480.0,,,,,
14984545_03717245_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19181,2014-01-01,2014,149.8454,-37.1724,0.1,1,30.3633,,,no_stem_data,8.5462,37.2314,990.0,,,,,
14984614_03718820_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19167,2014-01-01,2014,149.8461,-37.1882,0.1,1,76.113,,,no_stem_data,18.5167,18.0232,150.0,,,,,
14984669_03720397_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19153,2014-01-01,2014,149.8467,-37.204,0.1,1,96.1116,,,no_stem_data,29.6653,8.1302,350.0,,,,,
14984792_03723545_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19122,2014-01-01,2014,149.8479,-37.2354,0.1,1,4.4574,,,no_stem_data,1.696,19.1771,430.0,,,,,
14984851_03725119_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19109,2014-01-01,2014,149.8485,-37.2512,0.1,1,2.2155,,,no_stem_data,0.8449,40.1086,660.0,,,,,
14984923_03726710_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19093,2014-01-01,2014,149.8492,-37.2671,0.1,1,160.4969,,,no_stem_data,57.7528,33.0659,1660.0,,,,,
14984975_03728269_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19082,2014-01-01,2014,149.8498,-37.2827,0.1,1,110.0905,,,no_stem_data,39.9813,33.237,700.0,,,,,
14985026_03729849_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19071,2014-01-01,2014,149.8503,-37.2985,0.1,1,4.3951,,,no_stem_data,1.6541,28.5727,310.0,,,,,
14985196_03734565_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19038,2014-01-01,2014,149.852,-37.3456,0.1,1,58.5869,,,no_stem_data,21.2105,61.6956,340.0,,,,,
14985384_03739296_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19012,2014-01-01,2014,149.8538,-37.393,0.1,1,13.6349,,,no_stem_data,5.143,68.4377,720.0,,,,,
14985751_03696715_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19287,2014-01-01,2014,149.8575,-36.9672,0.1,1,125.0897,,,no_stem_data,39.4334,32.0903,790.0,,,,,
14985805_03698284_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19282,2014-01-01,2014,149.8581,-36.9828,0.1,1,202.4748,,,no_stem_data,54.2188,12.9098,750.0,,,,,
14985933_03701438_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19272,2014-01-01,2014,149.8593,-37.0144,0.1,1,35.4042,,,no_stem_data,9.8558,26.7289,380.0,,,,,
14986004_03703012_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19267,2014-01-01,2014,149.86,-37.0301,0.1,1,10.9375,,,no_stem_data,3.6617,43.2906,330.0,,,,,
14986047_03704597_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19261,2014-01-01,2014,149.8605,-37.046,0.1,1,12.5786,,,no_stem_data,4.3835,51.279,520.0,,,,,
14986244_03657279_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19353,2014-01-01,2014,149.8624,-36.5728,0.1,1,107.8445,,,no_stem_data,30.6618,41.7229,290.0,,,,,
14986525_03717208_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19182,2014-01-01,2014,149.8653,-37.1721,0.1,1,167.3723,,,no_stem_data,46.7293,28.6365,1150.0,,,,,
14986575_03718774_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19168,2014-01-01,2014,149.8658,-37.1877,0.1,1,184.7036,,,no_stem_data,48.2356,33.6566,570.0,,,,,
14986698_03721925_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19139,2014-01-01,2014,149.867,-37.2193,0.1,1,1.8009,,,no_stem_data,0.5045,32.7983,550.0,,,,,
14986767_03723496_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19123,2014-01-01,2014,149.8677,-37.235,0.1,1,11.4962,,,no_stem_data,4.2576,38.1756,570.0,,,,,
14986886_03726653_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19094,2014-01-01,2014,149.8689,-37.2665,0.1,1,17.2475,,,no_stem_data,6.4536,41.0848,1530.0,,,,,
14987130_03732951_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19049,2014-01-01,2014,149.8713,-37.3295,0.1,1,19.7268,,,no_stem_data,6.9194,56.4806,2050.0,,,,,
14987835_03699819_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19276,2014-01-01,2014,149.8783,-36.9982,0.1,1,35.1035,,,no_stem_data,10.4533,25.0208,280.0,,,,,
14987898_03701401_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19273,2014-01-01,2014,149.879,-37.014,0.1,1,5.7141,,,no_stem_data,1.3164,35.565,410.0,,,,,
14987949_03702970_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19268,2014-01-01,2014,149.8795,-37.0297,0.1,1,25.9796,,,no_stem_data,7.3758,29.0094,470.0,,,,,
14988018_03704543_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19262,2014-01-01,2014,149.8802,-37.0454,0.1,1,53.3439,,,no_stem_data,14.7083,26.0855,750.0,,,,,
14988074_03706121_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19256,2014-01-01,2014,149.8807,-37.0612,0.1,1,1.2356,,,no_stem_data,0.3885,14.6253,380.0,,,,,
14988436_03715572_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19196,2014-01-01,2014,149.8844,-37.1557,0.1,1,44.8419,,,no_stem_data,13.5411,21.8442,480.0,,,,,
14988489_03717157_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19183,2014-01-01,2014,149.8849,-37.1716,0.1,1,22.9676,,,no_stem_data,6.274,38.6789,990.0,,,,,
14988612_03720298_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19154,2014-01-01,2014,149.8861,-37.203,0.1,1,109.9975,,,no_stem_data,29.4261,40.6069,910.0,,,,,
14988669_03721872_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19140,2014-01-01,2014,149.8867,-37.2187,0.1,1,2.5998,,,no_stem_data,0.6415,35.4701,720.0,,,,,
14988790_03725028_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19110,2014-01-01,2014,149.8879,-37.2503,0.1,1,1.6311,,,no_stem_data,0.6354,41.8041,1060.0,,,,,
14988847_03726613_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19095,2014-01-01,2014,149.8885,-37.2661,0.1,1,85.5267,,,no_stem_data,30.784,40.0214,760.0,,,,,
14988967_03729753_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19073,2014-01-01,2014,149.8897,-37.2975,0.1,1,35.8998,,,no_stem_data,13.3707,55.5068,1770.0,,,,,
14989866_03701356_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19274,2014-01-01,2014,149.8987,-37.0136,0.1,1,0.7718,,,no_stem_data,0.2438,65.6611,200.0,,,,,
14990217_03658749_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19349,2014-01-01,2014,149.9022,-36.5875,0.1,1,57.837,,,no_stem_data,15.2099,45.3767,610.0,,,,,
14990289_03712372_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19229,2014-01-01,2014,149.9029,-37.1237,0.1,1,64.2518,,,no_stem_data,20.5176,34.2605,1670.0,,,,,
14990401_03715519_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19197,2014-01-01,2014,149.904,-37.1552,0.1,1,121.8094,,,no_stem_data,32.3401,48.2304,390.0,,,,,
14990460_03717102_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19184,2014-01-01,2014,149.9046,-37.171,0.1,1,29.5963,,,no_stem_data,10.6133,19.6406,520.0,,,,,
14990521_03718671_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19169,2014-01-01,2014,149.9052,-37.1867,0.1,1,164.1988,,,no_stem_data,46.1989,30.601,1100.0,,,,,
14990881_03728145_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19083,2014-01-01,2014,149.9088,-37.2814,0.1,1,85.0684,,,no_stem_data,30.98,31.8772,940.0,,,,,
14992165_03658719_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19350,2014-01-01,2014,149.9217,-36.5872,0.1,1,148.5274,,,no_stem_data,37.311,3.0107,140.0,,,,,
14992287_03661861_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19342,2014-01-01,2014,149.9229,-36.6186,0.1,1,355.9893,,,no_stem_data,87.1332,16.2853,570.0,,,,,
14992308_03713901_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19214,2014-01-01,2014,149.9231,-37.139,0.1,1,1.151,,,no_stem_data,0.3727,28.8861,350.0,,,,,
14992356_03663430_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19336,2014-01-01,2014,149.9236,-36.6343,0.1,1,17.8856,,,no_stem_data,5.586,16.8378,450.0,,,,,
14992365_03715481_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19198,2014-01-01,2014,149.9236,-37.1548,0.1,1,61.5352,,,no_stem_data,17.2956,24.4946,370.0,,,,,
14992554_03720201_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19155,2014-01-01,2014,149.9255,-37.202,0.1,1,67.8152,,,no_stem_data,17.5457,33.563,240.0,,,,,
14992582_03669738_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19326,2014-01-01,2014,149.9258,-36.6974,0.1,1,25.146,,,no_stem_data,6.9401,23.6413,160.0,,,,,
14993699_03647629_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19376,2014-01-01,2014,149.937,-36.4763,0.1,1,12.6041,,,no_stem_data,4.2431,23.3811,390.0,,,,,
14993763_03649206_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19373,2014-01-01,2014,149.9376,-36.4921,0.1,1,46.3245,,,no_stem_data,12.6109,32.2602,430.0,,,,,
14994063_03657084_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19354,2014-01-01,2014,149.9406,-36.5708,0.1,1,415.0487,,,no_stem_data,104.5075,31.9304,290.0,,,,,
14994181_03660240_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19347,2014-01-01,2014,149.9418,-36.6024,0.1,1,109.8743,,,no_stem_data,28.9764,19.5138,440.0,,,,,
14994217_03712272_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19230,2014-01-01,2014,149.9422,-37.1227,0.1,1,0.1709,,,no_stem_data,0.064,2.5877,10.0,,,,,
14994329_03715426_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19199,2014-01-01,2014,149.9433,-37.1543,0.1,1,183.1074,,,no_stem_data,50.4723,33.8645,1220.0,,,,,
14994396_03716999_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19185,2014-01-01,2014,149.944,-37.17,0.1,1,69.348,,,no_stem_data,19.3477,32.1543,740.0,,,,,
14994582_03721735_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19141,2014-01-01,2014,149.9458,-37.2173,0.1,1,3.315,,,no_stem_data,0.7801,24.3899,530.0,,,,,
14995704_03649158_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19374,2014-01-01,2014,149.957,-36.4916,0.1,1,68.2476,,,no_stem_data,18.6603,39.4182,600.0,,,,,
14995883_03653890_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19361,2014-01-01,2014,149.9588,-36.5389,0.1,1,43.2086,,,no_stem_data,12.1255,26.3328,530.0,,,,,
14996073_03658609_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19352,2014-01-01,2014,149.9607,-36.5861,0.1,1,258.0185,,,no_stem_data,72.2109,32.3431,800.0,,,,,
14997784_03652257_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19366,2014-01-01,2014,149.9778,-36.5226,0.1,1,28.8353,,,no_stem_data,8.1523,37.3322,540.0,,,,,
14997901_03653832_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19362,2014-01-01,2014,149.979,-36.5383,0.1,1,2.3443,,,no_stem_data,0.6892,42.3565,120.0,,,,,
14997905_03655406_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19357,2014-01-01,2014,149.979,-36.5541,0.1,1,178.3772,,,no_stem_data,49.7848,25.4985,990.0,,,,,
14997970_03656984_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19355,2014-01-01,2014,149.9797,-36.5698,0.1,1,187.9841,,,no_stem_data,49.3816,27.5788,450.0,,,,,
14999684_03650629_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19368,2014-01-01,2014,149.9968,-36.5063,0.1,1,12.1428,,,no_stem_data,3.4733,40.9842,410.0,,,,,
14999746_03652210_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19367,2014-01-01,2014,149.9975,-36.5221,0.1,1,83.6159,,,no_stem_data,21.7189,26.8947,560.0,,,,,
14999859_03655359_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19358,2014-01-01,2014,149.9986,-36.5536,0.1,1,11.2339,,,no_stem_data,3.0646,29.8303,220.0,,,,,
14999933_03656938_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19356,2014-01-01,2014,149.9993,-36.5694,0.1,1,383.99,,,no_stem_data,106.8301,34.1067,830.0,,,,,
15001626_03650598_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19369,2014-01-01,2014,150.0163,-36.506,0.1,1,91.5759,,,no_stem_data,24.4097,35.5609,950.0,,,,,
15001757_03653736_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19363,2014-01-01,2014,150.0176,-36.5374,0.1,1,54.5532,,,no_stem_data,15.7267,33.0561,770.0,,,,,
15003149_03639512_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19380,2014-01-01,2014,150.0315,-36.3951,0.1,1,20.8209,,,no_stem_data,6.0915,27.8724,540.0,,,,,
15003208_03641088_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19378,2014-01-01,2014,150.0321,-36.4109,0.1,1,46.6634,,,no_stem_data,13.1767,22.0284,510.0,,,,,
15003516_03648965_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19375,2014-01-01,2014,150.0352,-36.4897,0.1,1,9.9451,,,no_stem_data,2.7361,19.2949,220.0,,,,,
15003580_03650540_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19370,2014-01-01,2014,150.0358,-36.5054,0.1,1,1.7333,,,no_stem_data,0.5235,10.3645,140.0,,,,,
15005097_03639462_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19381,2014-01-01,2014,150.051,-36.3946,0.1,1,10.7946,,,no_stem_data,3.1194,14.1936,170.0,,,,,
15005160_03641041_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19379,2014-01-01,2014,150.0516,-36.4104,0.1,1,1.7697,,,no_stem_data,0.629,18.9062,520.0,,,,,
15005274_03644194_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19377,2014-01-01,2014,150.0527,-36.4419,0.1,1,159.5883,,,no_stem_data,40.6173,31.614,550.0,,,,,
14058685_03400221_20140212_000000,TERN Australia,Calperum Mallee Supersite,SASMDD0001,2014-02-13,2014,140.5868,-34.0022,1.0,1,0.031,5.792350099999999,186.85000322580643,provider_suspect,0.0113,2.4505,489.0,489.0,1.0,0.04716625766871166,,3.0
14347564_03864334_20140213_000000,TERN Australia,Ausplot Forest Monitoring Network,Weeaproinah,2014-02-13,2014,143.4756,-38.6433,1.0,1,13.2594,13.261944100000001,1.0001918714270632,verified_exact,4.0392,99.2905,942.0,942.0,10.0,31.763168789808915,44.66306306306306,3.0
14362644_03862887_20140324_000000,TERN Australia,Ausplot Forest Monitoring Network,Lardner,2014-03-24,2014,143.6264,-38.6289,1.0,1,1.7159,1.7159047,1.0000027390873594,verified_exact,0.5503,98.5708,648.0,648.0,10.0,34.25667283950617,50.775,4.0
14370301_03863943_20140222_000000,TERN Australia,Ausplot Forest Monitoring Network,Turtons,2014-02-22,2014,143.703,-38.6394,1.0,1,23.3896,23.4205446,1.0013230068064438,verified_exact,7.1043,93.3431,548.0,548.0,12.0,36.91155656934306,59.24714285714286,4.0
14484278_04095225_20141118_000000,TERN Australia,Ausplot Forest Monitoring Network,BondTier,2014-11-18,2014,144.8428,-40.9522,1.0,1,4.4334,4.4334077,1.0000017368159877,verified_exact,1.3304,75.4271,609.0,609.0,10.0,30.410538587848933,33.62444444444444,5.0
14528596_04090281_20141104_000000,TERN Australia,Ausplot Forest Monitoring Network,BlackRiver,2014-11-04,2014,145.286,-40.9028,1.0,1,27.9923,27.9923053,1.0000001893377823,verified_exact,8.4869,60.2598,656.0,656.0,9.0,31.63688719512195,35.790647482014386,4.0
14551739_03753051_20140131_000000,TERN Australia,Ausplot Forest Monitoring Network,ANU101,2014-01-31,2014,145.5174,-37.5305,1.0,1,27.6943,27.7017271,1.0002681815391614,verified_exact,7.5022,78.9354,374.0,374.0,8.0,41.250602941176474,45.82166666666667,2.0
14554716_03756894_20140428_000000,TERN Australia,Ausplot Forest Monitoring Network,HardyCreek,2014-04-28,2014,145.5472,-37.5689,1.0,1,0.7544,0.8024564000000001,1.063701484623542,provider_disagrees,0.2484,103.9165,407.0,407.0,8.0,45.01681081081081,56.577333333333335,3.0
14562743_03759246_20140405_000000,TERN Australia,Ausplot Forest Monitoring Network,ANU363,2014-04-05,2014,145.6274,-37.5925,1.0,1,7.3464,7.3548491,1.001150100729609,verified_exact,2.0526,70.7437,208.0,208.0,4.0,58.20980769230769,65.02881355932203,2.0
14563953_03758838_20140409_000000,TERN Australia,Ausplot Forest Monitoring Network,ANU589,2014-04-09,2014,145.6395,-37.5884,1.0,1,17.6055,17.6055264,1.0000014995313964,verified_exact,5.0144,81.8939,443.0,443.0,9.0,39.971937923250564,62.40845070422535,3.0
14586796_03780464_20140206_000000,TERN Australia,Ausplot Forest Monitoring Network,Ada Tree,2014-02-06,2014,145.868,-37.8046,1.0,1,31.4691,31.4691014,1.000000044488085,verified_exact,9.1927,118.512,647.0,647.0,11.0,36.53532457496136,48.36555555555555,4.0
14625909_04162963_20150120_000000,TERN Australia,Ausplot Forest Monitoring Network,Mackenzie,2015-01-20,2015,146.2591,-41.6296,1.0,1,6.0988,6.098806,1.0000009838000918,verified_exact,1.7747,79.915,678.0,678.0,12.0,33.29750442477876,25.625757575757575,4.0
14650198_04166955_20150204_000000,TERN Australia,Ausplot Forest Monitoring Network,Caveside,2015-02-04,2015,146.502,-41.6696,1.0,1,38.9269,38.9268877,0.9999996840231304,verified_exact,11.1888,108.1325,1869.0,1869.0,11.0,22.835203584804706,25.25,4.0
14665003_04268264_20141202_000000,TERN Australia,Ausplot Forest Monitoring Network,MtField,2014-12-02,2014,146.65,-42.6826,1.0,1,6.4167,6.4355066999999995,1.0029308990602646,verified_exact,1.9131,109.8874,799.0,799.0,15.0,35.41622903629537,27.526315789473685,4.0
14753910_04131101_20141209_000000,TERN Australia,Ausplot Forest Monitoring Network,MtMaurice,2014-12-09,2014,147.5391,-41.311,1.0,1,10.2576,10.257587,0.9999987326470129,verified_exact,2.9084,113.4141,585.0,585.0,11.0,37.38610341880342,24.460176991150444,4.0
14760323_04136706_20150106_000000,TERN Australia,Ausplot Forest Monitoring Network,BenRidge,2015-01-06,2015,147.6032,-41.3671,1.0,1,40.4189,40.508479200000004,1.0022162701112598,verified_exact,11.5856,96.0293,687.0,687.0,7.0,31.35663173216885,20.1525974025974,4.0
14938213_03701267_20140518_000000,TERN Australia,Ausplot Forest Monitoring Network,WaratahMix,2014-05-18,2014,149.3821,-37.0127,1.0,1,0.9915,0.9915278999999999,1.0000281391830559,verified_exact,0.3054,69.6486,299.0,299.0,7.0,42.798471571906354,29.98709677419355,2.0
14938299_03699705_20140516_000000,TERN Australia,Ausplot Forest Monitoring Network,WogWay,2014-05-16,2014,149.383,-36.9971,1.0,1,3.287,3.2869836,0.9999950106480073,verified_exact,0.9541,69.6461,257.0,257.0,7.0,46.08273929961089,34.92641509433962,2.0
14943577_03675880_20140510_000000,TERN Australia,Ausplot Forest Monitoring Network,Newline,2014-05-10,2014,149.4358,-36.7588,1.0,1,3.1381,3.1380616,0.999987763296262,verified_exact,0.8845,77.6881,371.0,371.0,6.0,42.30673854447439,27.8527950310559,3.0
14959535_03686281_20140520_000000,TERN Australia,Ausplot Forest Monitoring Network,Candelo,2014-05-20,2014,149.5953,-36.8628,1.0,1,3.2216,3.221628,1.000008691333499,verified_exact,0.9068,71.1246,187.0,187.0,8.0,59.24035294117647,36.53333333333333,3.0
14971851_03690339_20140513_000000,TERN Australia,Ausplot Forest Monitoring Network,Goodenia,2014-05-13,2014,149.7185,-36.9034,1.0,1,0.3675,0.3675063,1.000017142857143,verified_exact,0.1198,56.3535,192.0,192.0,8.0,50.69375,30.81666666666667,3.0
